2.999999999999999645e+01,0.000000000000000000e+00
2.984191771072603672e+01,-9.415809381616165652e+00
2.936935858412672928e+01,-1.874234678433090195e+01
2.858660687728086103e+01,-2.788823718928406592e+01
2.750100625782384967e+01,-3.676272743429244372e+01
2.612311048405265623e+01,-4.527640736961092927e+01
2.446668340492578864e+01,-5.334120985793258285e+01
2.254864727841815153e+01,-6.087172790452433446e+01
2.038848663909348957e+01,-6.779236486060065658e+01
1.800853083349354478e+01,-7.401345229024413186e+01
1.543334229898813881e+01,-7.945210390996857086e+01
1.268954373497109955e+01,-8.403776447906646752e+01
9.805818102860245133e+00,-8.771220979960905595e+01
6.812908626097379461e+00,-9.042954671644618259e+01
3.743618790148318443e+00,-9.215621311720646247e+01
6.328123425028573390e-01,-9.287097793229709453e+01
-2.482807422184215351e+00,-9.256513781271196706e+01
-5.571385513530440647e+00,-9.124723517271435469e+01
-8.599194447368731176e+00,-8.893342183977053139e+01
-1.153184012114271795e+01,-8.564919007519897320e+01
-1.433714258601906799e+01,-8.143225767641743573e+01
-1.698513604688741552e+01,-7.633256797694302520e+01
-1.944806886236044363e+01,-7.041228984639207056e+01
-2.170040354477379907e+01,-6.374581769048030822e+01
-2.371881676018614016e+01,-5.641977145102266888e+01
-2.548219932837914570e+01,-4.853299660593344811e+01
-2.697282359181804878e+01,-4.018773261016696807e+01
-2.817886861897240536e+01,-3.145165377978030463e+01
-2.908692453661472399e+01,-2.240853099331730292e+01
-2.968662239065195863e+01,-1.314646458700083365e+01
-2.997123109246688699e+01,-3.754623634193334780e+00
-2.993765741891813903e+01,5.676754054603157407e+00
-2.958644601234016136e+01,1.505636193174741067e+01
-2.892177938054324571e+01,2.429182471245842834e+01
-2.795147789681353245e+01,3.328969837481570693e+01
-2.668690711541691130e+01,4.195631814949832972e+01
-2.514002647735709672e+01,5.021452167286938106e+01
-2.332506891586397657e+01,5.797316644681894360e+01
-2.125971192876713900e+01,6.513946474770754946e+01
-1.896442761623233153e+01,7.162890618221653938e+01
-1.646248268076154631e+01,7.736525768734767894e+01
-1.377993842719298989e+01,8.228056353042344995e+01
-1.094565076270102999e+01,8.631514530908705751e+01
-7.991270196796285141e+00,8.941760195130218847e+01
-4.951003863519997772e+00,9.154535251164192289e+01
-1.855948193146061076e+00,9.267633925050408550e+01
1.259743757157561816e+00,9.279221345353749939e+01
4.360751224707870577e+00,9.188414877302174943e+01
7.412960914042479033e+00,8.995861618966235085e+01
1.038346699691964936e+01,8.703738401259062130e+01
1.324057111231822148e+01,8.315751787936379458e+01
1.595378236643762548e+01,7.837138075596492115e+01
1.849381733269792250e+01,7.274663293680296761e+01
2.083260005173979224e+01,6.636623204471267456e+01
2.294421740283092959e+01,5.932391730490854798e+01
2.481078820270883512e+01,5.168629734096522554e+01
2.641271215638078473e+01,4.353083926657806302e+01
2.773261513528822420e+01,3.494208068052954985e+01
2.875666615057745901e+01,2.600678694197297602e+01
2.947457735309969706e+01,1.681395117043238585e+01
2.987960403341103799e+01,7.454794245802222719e+00
2.996854462177247314e+01,-1.977235191651853574e+00
2.974174068814987848e+01,-1.138646074129412078e+01
2.920304078291003691e+01,-2.067757149061426603e+01
2.835813150676047556e+01,-2.977467479323439647e+01
2.721374680482079711e+01,-3.858424008683315520e+01
2.577977509798119371e+01,-4.701113327831774313e+01
2.406943062043190906e+01,-5.496487050849147238e+01
2.209925341966324552e+01,-6.235961815205363479e+01
1.988910935646546818e+01,-6.911419281759985722e+01
1.746219010492897183e+01,-7.515206134762158285e+01
1.484501315244415132e+01,-8.040134081850646908e+01
1.206742179970146545e+01,-8.479479854053812460e+01
9.160289727464800080e+00,-8.827638859931047932e+01
6.152102709544899461e+00,-9.080721724317179167e+01
3.076766505103010640e+00,-9.234415531414178702e+01
-3.174576337495822742e-02,-9.285936529787456095e+01
-3.139742939802188992e+00,-9.234141175274343993e+01
-6.213815834491152934e+00,-9.079526130984099552e+01
-9.220837224153529021e+00,-8.824228267297907280e+01
-1.212796185190024190e+01,-8.472024661868877615e+01
-1.490262642724142061e+01,-8.028332599622046928e+01
-1.751254962608640042e+01,-7.500209572754386045e+01
-1.993117600539287437e+01,-6.894523502955753713e+01
-2.213553383349299253e+01,-6.217513995314856601e+01
