1.800000001423607614e+02,8.343533370732395720e-05,1.799987435144963115e+02,-1.572418289432915006e-01,1.810025125444579999e+02,3.142335017180957202e-01
1.800000002371469918e+02,1.066471490343711315e-04,1.799985813164562103e+02,-1.671233967328158432e-01,1.810028366563476538e+02,3.339270394483194737e-01
1.800000003567708404e+02,1.331372010193153117e-04,1.799984092309958328e+02,-1.770147862746148659e-01,1.810031804686060184e+02,3.536303931453773086e-01
1.800000005046051399e+02,1.631000981219709505e-04,1.799982272480109771e+02,-1.869165788481299273e-01,1.810035439913308437e+02,3.733441425631334187e-01
1.800000006842254265e+02,1.967307668666566514e-04,1.799980353567918598e+02,-1.968293563665145240e-01,1.810039272352236708e+02,3.930688678762185306e-01
1.800000008993953315e+02,2.342244443632192342e-04,1.799978335460676533e+02,-2.067537013616979058e-01,1.810043302115453514e+02,4.128051496700801404e-01
1.800000011540734306e+02,2.757767053141381864e-04,1.799976218039857940e+02,-2.166901970381577003e-01,1.810047529321363697e+02,4.325535689766514813e-01
1.800000014524214293e+02,3.215834945918509958e-04,1.799974001180881658e+02,-2.266394273377690394e-01,1.810051954094404607e+02,4.523147073173561794e-01
1.800000017987899525e+02,3.718411167624544478e-04,1.799971684753541581e+02,-2.366019769188891508e-01,1.810056576564614090e+02,4.720891466891818933e-01
1.800000021977265305e+02,4.267462672532228445e-04,1.799969268621763092e+02,-2.465784312183953719e-01,1.810061396867869519e+02,4.918774696058153539e-01
1.800000026539823068e+02,4.864960633237286379e-04,1.799966752643420023e+02,-2.565693765133078563e-01,1.810066415146069403e+02,5.116802591384800314e-01
1.800000031724981966e+02,5.512880313245522570e-04,1.799964136670737389e+02,-2.665753998953545589e-01,1.810071631546727531e+02,5.314980988990030131e-01
1.800000037584145787e+02,6.213201426199295050e-04,1.799961420550020534e+02,-2.765970893424500865e-01,1.810077046223242121e+02,5.513315730871866105e-01
1.800000044170754734e+02,6.967908415336487296e-04,1.799958604121522967e+02,-2.866350337742657461e-01,1.810082659335021731e+02,5.711812665276054801e-01
1.800000051540161792e+02,7.778990312705709584e-04,1.799955687219826359e+02,-2.966898230241230561e-01,1.810088471047106680e+02,5.910477646508911498e-01
1.800000059749738739e+02,8.648441151676397771e-04,1.799952669673530181e+02,-3.067620479210483309e-01,1.810094481530472592e+02,6.109316535480899812e-01
1.800000068858897748e+02,9.578260200149743249e-04,1.799949551305188322e+02,-3.168523003361008450e-01,1.810100690962090937e+02,6.308335200012964439e-01
1.800000078928978553e+02,1.057045181778581500e-03,1.799946331931649581e+02,-3.269611731538651922e-01,1.810107099524586545e+02,6.507539514646683010e-01
1.800000090023366681e+02,1.162702592730067768e-03,1.799943011363717460e+02,-3.370892603661647113e-01,1.810113707406574974e+02,6.706935361264743101e-01
1.800000102207492603e+02,1.274999818337302186e-03,1.799939589406153573e+02,-3.472371571055596906e-01,1.810120514802648586e+02,6.906528629311934342e-01
1.800000115548731117e+02,1.394138984167512738e-03,1.799936065857979486e+02,-3.574054596191795219e-01,1.810127521913082376e+02,7.106325215620714619e-01
1.800000130116532659e+02,1.520322829406580475e-03,1.799932440512098708e+02,-3.675947653751008848e-01,1.810134728944198059e+02,7.306331025115168076e-01
1.800000145982395736e+02,1.653754715312763784e-03,1.799928713155381956e+02,-3.778056730790294582e-01,1.810142136108277384e+02,7.506551970920283257e-01
1.800000163219785918e+02,1.794638615623619015e-03,1.799924883568911014e+02,-3.880387826550907304e-01,1.810149743623318841e+02,7.706993974233505851e-01
1.800000181904268572e+02,1.943179173433606409e-03,1.799920951527596173e+02,-3.982946953588320516e-01,1.810157551713409134e+02,7.907662965072063121e-01
1.800000202113471062e+02,2.099581705994619640e-03,1.799916916800291062e+02,-4.085740137866091248e-01,1.810165560608606086e+02,8.108564882333640922e-01
1.800000223927006573e+02,2.264052193790150498e-03,1.799912779150025131e+02,-4.188773418537128923e-01,1.810173770544706713e+02,8.309705673650177316e-01
1.800000247426613669e+02,2.436797343282812861e-03,1.799908538333600347e+02,-4.292052849189794683e-01,1.810182181763637175e+02,8.511091296211440449e-01
1.800000272696110812e+02,2.618024587744785178e-03,1.799904194101729615e+02,-4.395584497862547457e-01,1.810190794513314643e+02,8.712727716773007725e-01
1.800000299821320766e+02,2.807942074561735595e-03,1.799899746199266417e+02,-4.499374446789867754e-01,1.810199609047414810e+02,8.914620911486508259e-01
1.800000328890219805e+02,3.006758734519649964e-03,1.799895194364775364e+02,-4.603428793777628036e-01,1.810208625625790546e+02,9.116776866808103952e-01
1.800000359992883716e+02,3.214684277920425159e-03,1.799890538330698746e+02,-4.707753652123745636e-01,1.810217844514303067e+02,9.319201579443988637e-01
1.800000393221411343e+02,3.431929180615883590e-03,1.799885777823579645e+02,-4.812355150338732956e-01,1.810227265984597409e+02,9.521901056163737387e-01
1.800000428670087160e+02,3.658704759995712666e-03,1.799880912563607751e+02,-4.917239433653388669e-01,1.810236890314542677e+02,9.724881314795517095e-01
1.800000466435313058e+02,3.895223165742773414e-03,1.799875942264814910e+02,-5.022412663832692692e-01,1.810246717788036221e+02,9.928148384100756729e-01
1.800000506615538995e+02,4.141697365159493528e-03,1.799870866635289417e+02,-5.127881018882161079e-01,1.810256748694788200e+02,1.013170830357797536e+00
1.800000549311429268e+02,4.398341225936533427e-03,1.799865685376698536e+02,-5.233650694689269134e-01,1.810266983330782580e+02,1.033556712454552162e+00
1.800000594625789176e+02,4.665369500928105359e-03,1.799860398184514167e+02,-5.339727904718368778e-01,1.810277421998051182e+02,1.053973090993737927e+00
1.800000642663495398e+02,4.942997813391817631e-03,1.799855004748216061e+02,-5.446118879715176053e-01,1.810288065004470468e+02,1.074420573410565405e+00
1.800000693531673335e+02,5.231442746526466722e-03,1.799849504750792164e+02,-5.552829869481530345e-01,1.810298912664243289e+02,1.094899768399040463e+00
1.800000747339609859e+02,5.530921821683580826e-03,1.799843897868995271e+02,-5.659867142439810594e-01,1.810309965297641099e+02,1.115411285882905945e+00
1.800000804198692208e+02,5.841653484200375578e-03,1.799838183773532876e+02,-5.767236985349085687e-01,1.810321223230816088e+02,1.135955736996650867e+00
1.800000864222589598e+02,6.163857199591707761e-03,1.799832362128545640e+02,-5.874945705210702362e-01,1.810332686796299129e+02,1.156533734211014464e+00
1.800000927527156875e+02,6.497753424669181974e-03,1.799826432591900129e+02,-5.982999628691836325e-01,1.810344356332711868e+02,1.177145891294622215e+00
1.800000994230377955e+02,6.843563594695553642e-03,1.799820394815355655e+02,-6.091405101867722882e-01,1.810356232184597616e+02,1.197792823296696563e+00
1.800001064452556534e+02,7.201510226005469924e-03,1.799814248444031364e+02,-6.200168492253416153e-01,1.810368314702932651e+02,1.218475146680767729e+00
1.800001138316205243e+02,7.571816879568555453e-03,1.799807993116726834e+02,-6.309296188077432310e-01,1.810380604244806477e+02,1.239193479276408771e+00
1.800001215945997615e+02,7.954708150240137610e-03,1.799801628466070440e+02,-6.418794598065374890e-01,1.810393101173275170e+02,1.259948440264664793e+00
1.800001297468964765e+02,8.350409775466699144e-03,1.799795154117972231e+02,-6.528670153590835357e-01,1.810405805857881774e+02,1.280740650319477369e+00
1.800001383014372323e+02,8.759148590914100224e-03,1.799788569691976647e+02,-6.638929307791789913e-01,1.810418718674310128e+02,1.301570731549060778e+00
1.800001472713682631e+02,9.181152522621555123e-03,1.799781874801387289e+02,-6.749578535411540070e-01,1.810431840004256117e+02,1.322439307485083981e+00
1.800001566700752278e+02,9.616650701321026451e-03,1.799775069052708716e+02,-6.860624335059263279e-01,1.810445170235960290e+02,1.343347003231173842e+00
1.800001665111701072e+02,1.006587340985035106e-02,1.799768152046030707e+02,-6.972073228163727654e-01,1.810458709763829006e+02,1.364294445393579913e+00
1.800001768084882201e+02,1.052905207905148986e-02,1.799761123375128022e+02,-7.083931758888200036e-01,1.810472458988335518e+02,1.385282262075209658e+00
1.800001875761082886e+02,1.100641940709499132e-02,1.799753982626893105e+02,-7.196206496488292137e-01,1.810486418316551465e+02,1.406311083030367337e+00
1.800001988283382843e+02,1.149820929850761675e-02,1.799746729381753028e+02,-7.308904034099931168e-01,1.810500588161745554e+02,1.427381539584535730e+00
1.800002105797133822e+02,1.200465686468655743e-02,1.799739363213737136e+02,-7.422030988745271785e-01,1.810514968943307963e+02,1.448494264634366813e+00
1.800002228450163386e+02,1.252599854746604818e-02,1.799731883689910603e+02,-7.535594003772660976e-01,1.810529561087286368e+02,1.469649892807645131e+00
1.800002356392622289e+02,1.306247204972466047e-02,1.799724290370817243e+02,-7.649599747478283973e-01,1.810544365025953084e+02,1.490849060372164470e+00
1.800002489776974528e+02,1.361431634140598292e-02,1.799716582810516172e+02,-7.764054913220638232e-01,1.810559381197766413e+02,1.512092405242817295e+00
1.800002628758202547e+02,1.418177178640134609e-02,1.799708760556018774e+02,-7.878966221924087465e-01,1.810574610047896442e+02,1.533380567145551598e+00
1.800002773493644099e+02,1.476508006485555656e-02,1.799700823147755102e+02,-7.994340420536760750e-01,1.810590052027772288e+02,1.554714187515527257e+00
1.800002924142995084e+02,1.536448418558959347e-02,1.799692770119578995e+02,-8.110184282271154510e-01,1.810605707595073852e+02,1.576093909512447544e+00
1.800003080868512768e+02,1.598022861521590510e-02,1.799684600998209874e+02,-8.226504609149652980e-01,1.810621577214250237e+02,1.597520378187070156e+00
1.800003243834844113e+02,1.661255919241315729e-02,1.799676315303724436e+02,-8.343308230304304907e-01,1.810637661356045669e+02,1.618994240369037385e+00
1.800003413209040843e+02,1.726172314766700328e-02,1.799667912549523692e+02,-8.460602002361424789e-01,1.810653960497523656e+02,1.640516144691604339e+00
1.800003589160760384e+02,1.792796923333536338e-02,1.799659392241788680e+02,-8.578392812003651224e-01,1.810670475122574032e+02,1.662086741759021935e+00
1.800003771862086239e+02,1.861154763036153292e-02,1.799650753879990646e+02,-8.696687574121075848e-01,1.810687205721420412e+02,1.683706684024687927e+00
1.800003961487556126e+02,1.931270997624175839e-02,1.799641996956820265e+02,-8.815493232357566322e-01,1.810704152790680155e+02,1.705376625826404924e+00
1.800004158214359506e+02,2.003170949456849897e-02,1.799633120957661845e+02,-8.934816761660204776e-01,1.810721316833852370e+02,1.727097223552723770e+00
1.800004362222147734e+02,2.076880089485042685e-02,1.799624125361119411e+02,-9.054665166295188250e-01,1.810738698360811441e+02,1.748869135512308937e+00
1.800004573693081511e+02,2.152424040961085222e-02,1.799615009638905008e+02,-9.175045480573462697e-01,1.810756297887906214e+02,1.770693021980860093e+00
1.800004792812016774e+02,2.229828592172958257e-02,1.799605773255337908e+02,-9.295964771354341405e-01,1.810774115938419300e+02,1.792569545364231409e+00
1.800005019766313978e+02,2.309119685825702581e-02,1.799596415667880649e+02,-9.417430135943927194e-01,1.810792153042056043e+02,1.814499370060197903e+00
1.800005254745896650e+02,2.390323423754282459e-02,1.799586936326987257e+02,-9.539448703017452402e-01,1.810810409735078963e+02,1.836483162518147916e+00
1.800005497943430441e+02,2.473466079246806198e-02,1.799577334675632301e+02,-9.662027635039472928e-01,1.810828886560737203e+02,1.858521591396518513e+00
1.800005749554127306e+02,2.558574085939234813e-02,1.799567610149852896e+02,-9.785174126067448519e-01,1.810847584068753235e+02,1.880615327418463822e+00
1.800006009775822235e+02,2.645674043618459134e-02,1.799557762178554299e+02,-9.908895402887641923e-01,1.810866502815493391e+02,1.902765043445384219e+00
1.800006278809136973e+02,2.734792729920362472e-02,1.799547790183075335e+02,-1.003319872730976225e+00,1.810885643364364057e+02,1.924971414625937349e+00
1.800006556857287023e+02,2.825957088878432860e-02,1.799537693577732966e+02,-1.015809139390354998e+00,1.810905006285296110e+02,1.947235118247433450e+00
1.800006844126170904e+02,2.919194237901621622e-02,1.799527471769579563e+02,-1.028358073136449446e+00,1.810924592154959498e+02,1.969556833824239961e+00
1.800007140824521059e+02,3.014531478607903464e-02,1.799517124158018646e+02,-1.040967410463597753e+00,1.810944401557112826e+02,1.991937243235302191e+00
1.800007447163710594e+02,3.111996285195920559e-02,1.799506650135337793e+02,-1.053637891261226534e+00,1.810964435082096884e+02,2.014377030573473171e+00
1.800007763357861563e+02,3.211616312679237834e-02,1.799496049086424705e+02,-1.066370258974969509e+00,1.810984693327090440e+02,2.036876882249757159e+00
1.800008089623976844e+02,3.313419406588922339e-02,1.799485320388432683e+02,-1.079165260796407511e+00,1.811005176896406681e+02,2.059437487115969301e+00
1.800008426181748860e+02,3.417433591369058860e-02,1.799474463411303304e+02,-1.092023647433972400e+00,1.811025886401005494e+02,2.082059536314582182e+00
1.800008773253689469e+02,3.523687079944319567e-02,1.799463477517432466e+02,-1.104946173300073609e+00,1.811046822458785925e+02,2.104743723399723265e+00
1.800009131065235408e+02,3.632208281996940347e-02,1.799452362061399526e+02,-1.117933596672609387e+00,1.811067985694828906e+02,2.127490744441250303e+00
1.800009499844567813e+02,3.743025792620578024e-02,1.799441116390469233e+02,-1.130986679471080336e+00,1.811089376740925445e+02,2.150301297878117968e+00
1.800009879822758876e+02,3.856168403293504243e-02,1.799429739844208029e+02,-1.144106187471095160e+00,1.811110996235917980e+02,2.173176084656967433e+00
1.800010271233851711e+02,3.971665108404599798e-02,1.799418231754287092e+02,-1.157292890431307564e+00,1.811132844825870620e+02,2.196115808313539919e+00
1.800010674314690107e+02,4.089545094436977668e-02,1.799406591444950436e+02,-1.170547561880061815e+00,1.811154923163630031e+02,2.219121174833011967e+00
1.800011089305084226e+02,4.209837752412554090e-02,1.799394818232585465e+02,-1.183870979358511377e+00,1.811177231909209127e+02,2.242192892806928572e+00
1.800011516447861482e+02,4.332572682310553008e-02,1.799382911425607290e+02,-1.197263924506044352e+00,1.811199771729880581e+02,2.265331673487500197e+00
1.800011955988707371e+02,4.457779683090633271e-02,1.799370870324885914e+02,-1.210727182863523765e+00,1.811222543299777499e+02,2.288538230658832884e+00
1.800012408176355905e+02,4.585488766668528726e-02,1.799358694223266184e+02,-1.224261544146123759e+00,1.811245547300319174e+02,2.311813280812861748e+00
1.800012873262600408e+02,4.715730159835683499e-02,1.799346382405548752e+02,-1.237867802279649876e+00,1.811268784420218765e+02,2.335157543171674899e+00
1.800013351502157946e+02,4.848534295474814237e-02,1.799333934148862681e+02,-1.251546755227257890e+00,1.811292255355132852e+02,2.358571739574071735e+00
1.800013843152875666e+02,4.983931828117636742e-02,1.799321348722136236e+02,-1.265299205292945928e+00,1.811315960808132388e+02,2.382056594671051908e+00
1.800014348475703514e+02,5.121953632939175299e-02,1.799308625386183849e+02,-1.279125959100504195e+00,1.811339901489609758e+02,2.405612835910886815e+00
1.800014867734585380e+02,5.262630798792122810e-02,1.799295763394005974e+02,-1.293027827455930812e+00,1.811364078116999963e+02,2.429241193448885561e+00
1.800015401196669984e+02,5.405994644243367064e-02,1.799282761990250776e+02,-1.307005625659938275e+00,1.811388491415252986e+02,2.452942400348371965e+00
1.800015949132270237e+02,5.552076715470218027e-02,1.799269620411339474e+02,-1.321060173465365972e+00,1.811413142116711583e+02,2.476717192551777469e+00
1.800016511814754381e+02,5.700908779342051674e-02,1.799256337885757659e+02,-1.335192294940586555e+00,1.811438030960836159e+02,2.500566308791107417e+00
1.800017089520775073e+02,5.852522840740700255e-02,1.799242913633480896e+02,-1.349402818806748394e+00,1.811463158694711524e+02,2.524490490804556675e+00
1.800017682530212539e+02,6.006951139371780046e-02,1.799229346866133312e+02,-1.363692578373938868e+00,1.811488526072889158e+02,2.548490483293835318e+00
1.800018291126066856e+02,6.164226142689720189e-02,1.799215636787283188e+02,-1.378062411401602683e+00,1.811514133857117486e+02,2.572567033832769301e+00
1.800018915594703230e+02,6.324380564666413906e-02,1.799201782591821370e+02,-1.392513160463669575e+00,1.811539982816879615e+02,2.596720893101533090e+00
1.800019556225780946e+02,6.487447361358028575e-02,1.799187783466165627e+02,-1.407045672860396834e+00,1.811566073729202913e+02,2.620952814828263033e+00
1.800020213312145643e+02,6.653459723815154103e-02,1.799173638588546567e+02,-1.421660800478568465e+00,1.811592407378392124e+02,2.645263555697590530e+00
1.800020887150092221e+02,6.822451098279745663e-02,1.799159347128349680e+02,-1.436359400184060275e+00,1.811618984556603493e+02,2.669653875602133741e+00
1.800021578039275596e+02,6.994455180390887761e-02,1.799144908246359762e+02,-1.451142333707128973e+00,1.811645806063612270e+02,2.694124537567011757e+00
1.800022286282608661e+02,7.169505908227909174e-02,1.799130321095039449e+02,-1.466010467505280301e+00,1.811672872706558906e+02,2.718676307660164326e+00
1.800023012186538836e+02,7.347637483899291388e-02,1.799115584817831461e+02,-1.480964673182496583e+00,1.811700185300551311e+02,2.743309955260546662e+00
1.800023756060943185e+02,7.528884366282576068e-02,1.799100698549451351e+02,-1.496005827345984862e+00,1.811727744668396838e+02,2.768026252964316480e+00
1.800024518219027811e+02,7.713281264352171707e-02,1.799085661416147559e+02,-1.511134811474666773e+00,1.811755551640357282e+02,2.792825976498832130e+00
1.800025298977624573e+02,7.900863160107719774e-02,1.799070472534972396e+02,-1.526352512363976510e+00,1.811783607054783261e+02,2.817709905006790638e+00
1.800026098657063471e+02,8.091665299756277407e-02,1.799055131014117705e+02,-1.541659821952341636e+00,1.811811911757801852e+02,2.842678820933029371e+00
1.800026917581080852e+02,8.285723187480939500e-02,1.799039635953161564e+02,-1.557057637198320021e+00,1.811840466603092068e+02,2.867733509944137005e+00
1.800027756077129766e+02,8.483072609637047623e-02,1.799023986442300611e+02,-1.572546860549513426e+00,1.811869272452543100e+02,2.892874761227540059e+00
1.800028614476233031e+02,8.683749624300304837e-02,1.799008181562740276e+02,-1.588128399737359642e+00,1.811898330175901890e+02,2.918103367358066524e+00
1.800029493112899104e+02,8.887790555635968759e-02,1.798992220386912493e+02,-1.603803167666002283e+00,1.811927640650568492e+02,2.943420124225136991e+00
1.800030392325447792e+02,9.095232019271431989e-02,1.798976101977684436e+02,-1.619572082903484755e+00,1.811957204762275921e+02,2.968825831345556221e+00
1.800031312455840862e+02,9.306110910151522975e-02,1.798959825388793092e+02,-1.635436069443771956e+00,1.811987023404697936e+02,2.994321291709216126e+00
1.800032253849610981e+02,9.520464397670649892e-02,1.798943389665039945e+02,-1.651396056610490826e+00,1.812017097479267136e+02,3.019907311715845921e+00
1.800033216856196248e+02,9.738329952108321086e-02,1.798926793841469873e+02,-1.667452979568139870e+00,1.812047427895876126e+02,3.045584701500012148e+00
1.800034201828751748e+02,9.959745330753051740e-02,1.798910036943859154e+02,-1.683607779050663833e+00,1.812078015572438972e+02,3.071354274755588865e+00
1.800035209124092148e+02,1.018474857396189093e-01,1.798893117988875474e+02,-1.699861401283222495e+00,1.812108861434743687e+02,3.097216848684057666e+00
1.800036239103033893e+02,1.041337803252250088e-01,1.798876035983238353e+02,-1.716214798510711237e+00,1.812139966417163350e+02,3.123173244329933596e+00
1.800037292130188860e+02,1.064567235202885098e-01,1.798858789924254609e+02,-1.732668928692647770e+00,1.812171331462179182e+02,3.149224286383920379e+00
1.800038368573917467e+02,1.088167047003417015e-01,1.798841378799942561e+02,-1.749224755446137980e+00,1.812202957520263453e+02,3.175370803144749843e+00
1.800039468806684226e+02,1.112141164417831674e-01,1.798823801588176252e+02,-1.765883248588538068e+00,1.812234845550601108e+02,3.201613626862950923e+00
1.800040593204826394e+02,1.136493543482302998e-01,1.798806057257270368e+02,-1.782645383798876271e+00,1.812266996520573059e+02,3.227953593522921771e+00
1.800041742148525543e+02,1.161228170346533251e-01,1.798788144766062089e+02,-1.799512142585204977e+00,1.812299411405675187e+02,3.254391542820275429e+00
1.800042916022169379e+02,1.186349064144114757e-01,1.798770063063046791e+02,-1.816484512837701182e+00,1.812332091190244228e+02,3.280928318511570296e+00
1.800044115214097928e+02,1.211860275085629851e-01,1.798751811087009003e+02,-1.833563488457399027e+00,1.812365036866903552e+02,3.307564768175851988e+00
1.800045340116597288e+02,1.237765884442653674e-01,1.798733387767058218e+02,-1.850750069351087879e+00,1.812398249436521951e+02,3.334301743209475699e+00
1.800046591126260580e+02,1.264070007454051181e-01,1.798714792021762037e+02,-1.868045261990621375e+00,1.812431729908935836e+02,3.361140099179055873e+00
1.800047868643718516e+02,1.290776791255188738e-01,1.798696022759821744e+02,-1.885450079010302371e+00,1.812465479302362894e+02,3.388080695563424172e+00
1.800049173073651332e+02,1.317890415021166217e-01,1.798677078880056683e+02,-1.902965539232460479e+00,1.812499498643400955e+02,3.415124395767834109e+00
1.800050504825150028e+02,1.345415092884227337e-01,1.798657959270543643e+02,-1.920592668228149780e+00,1.812533788967744783e+02,3.442272067477069708e+00
1.800051864311455176e+02,1.373355071911446512e-01,1.798638662809269135e+02,-1.938332497924202924e+00,1.812568351319619069e+02,3.469524582403820112e+00
1.800053251949837261e+02,1.401714631198835159e-01,1.798619188364434933e+02,-1.956186066426486292e+00,1.812603186751508701e+02,3.496882816174810671e+00
1.800054668162397888e+02,1.430498088302008253e-01,1.798599534792534769e+02,-1.974154419257013293e+00,1.812638296325764884e+02,3.524347649111045477e+00
1.800056113374913309e+02,1.459709790070535251e-01,1.798579700941167800e+02,-1.992238607584731591e+00,1.812673681112222539e+02,3.551919965106180577e+00
1.800057588018148635e+02,1.489354123174325695e-01,1.798559685645882666e+02,-2.010439690251406120e+00,1.812709342190840687e+02,3.579600652905068348e+00
1.800059092526774123e+02,1.519435505507084616e-01,1.798539487732805071e+02,-2.028758732112900809e+00,1.812745280649482140e+02,3.607390605052805288e+00
1.800060627340229757e+02,1.549958393123668787e-01,1.798519106016579485e+02,-2.047196805372552664e+00,1.812781497585625061e+02,3.635290718734502047e+00
1.800062192902274774e+02,1.580927276710604179e-01,1.798498539301459402e+02,-2.065754988898910405e+00,1.812817994105435560e+02,3.663301895341802172e+00
1.800063789661165572e+02,1.612346683021961546e-01,1.798477786380907446e+02,-2.084434368499436196e+00,1.812854771324088006e+02,3.691425040643042887e+00
1.800065418069901284e+02,1.644221176921607241e-01,1.798456846037018124e+02,-2.103236037310348028e+00,1.812891830366232853e+02,3.719661065026168778e+00
1.800067078585630611e+02,1.676555356643771588e-01,1.798435717041954831e+02,-2.122161094882954124e+00,1.812929172364785302e+02,3.748010882920624010e+00
1.800068771670757712e+02,1.709353862743690222e-01,1.798414398155326523e+02,-2.141210648900553348e+00,1.812966798463091891e+02,3.776475413875331810e+00
1.800070497791614628e+02,1.742621367433114243e-01,1.798392888127371805e+02,-2.160385813127173371e+00,1.813004709812273347e+02,3.805055581265295306e+00
1.800072257419949437e+02,1.776362586631459461e-01,1.798371185695430654e+02,-2.179687709718633570e+00,1.813042907574134119e+02,3.833752313742066598e+00
1.800074051031615738e+02,1.810582269413106571e-01,1.798349289587082183e+02,-2.199117467194011244e+00,1.813081392918550421e+02,3.862566543955876064e+00
1.800075879107709227e+02,1.845285207253233306e-01,1.798327198517455372e+02,-2.218676222206787951e+00,1.813120167025678882e+02,3.891499209665336245e+00
1.800077742133850620e+02,1.880476228240769432e-01,1.798304911190956545e+02,-2.238365118431699052e+00,1.813159231084517273e+02,3.920551253035518435e+00
1.800079640600603170e+02,1.916160200508875144e-01,1.798282426300291377e+02,-2.258185307219549909e+00,1.813198586293692642e+02,3.949723621045943656e+00
1.800081575003532635e+02,1.952342032758002388e-01,1.798259742526344098e+02,-2.278137947694101051e+00,1.813238233861549702e+02,3.979017265548027815e+00
1.800083545842778960e+02,1.989026670806716135e-01,1.798236858539205514e+02,-2.298224206088552712e+00,1.813278175005287949e+02,4.008433142846637764e+00
1.800085553624025465e+02,2.026219105510227436e-01,1.798213772995905231e+02,-2.318445257258153980e+00,1.813318410952808506e+02,4.037972214643602342e+00
1.800087598857232649e+02,2.063924362491010855e-01,1.798190484543411003e+02,-2.338802282711846203e+00,1.813358942940243992e+02,4.067635446803333110e+00
1.800089682058208780e+02,2.102147514952247831e-01,1.798166991814955793e+02,-2.359296473060120913e+00,1.813399772214944790e+02,4.097423810879941009e+00
1.800091803747100698e+02,2.140893671422106348e-01,1.798143293433596739e+02,-2.379929025668078069e+00,1.813440900032558432e+02,4.127338282647529333e+00
1.800093964449810073e+02,2.180167987327699675e-01,1.798119388008913120e+02,-2.400701146864572255e+00,1.813482327659707778e+02,4.157379843476491921e+00
1.800096164696973631e+02,2.219975656711484224e-01,1.798095274139411117e+02,-2.421614050355832770e+00,1.813524056372015423e+02,4.187549479340002101e+00
1.800098405024677390e+02,2.260321918073679437e-01,1.798070950410877344e+02,-2.442668958338146901e+00,1.813566087455430988e+02,4.217848181504770366e+00
1.800100685974255441e+02,2.301212052781379802e-01,1.798046415396858322e+02,-2.463867101190383657e+00,1.813608422205821853e+02,4.248276946335713511e+00
1.800103008092132768e+02,2.342651383792683228e-01,1.798021667659052127e+02,-2.485209717227294224e+00,1.813651061928643742e+02,4.278836775139136073e+00
1.800105371930519311e+02,2.384645281369760506e-01,1.797996705745709107e+02,-2.506698053785348712e+00,1.813694007940218000e+02,4.309528674834623097e+00
1.800107778046344436e+02,2.427199154384898916e-01,1.797971528194123607e+02,-2.528333365561940660e+00,1.813737261565703989e+02,4.340353656919029746e+00
1.800110227002806482e+02,2.470318463028686462e-01,1.797946133527060795e+02,-2.550116917033264041e+00,1.813780824141962285e+02,4.371312738965129618e+00
1.800112719367725447e+02,2.514008705343006023e-01,1.797920520256590180e+02,-2.572049979885381532e+00,1.813824697014457570e+02,4.402406943022712404e+00
1.800115255715216165e+02,2.558275430959242036e-01,1.797894686880232484e+02,-2.594133835626449169e+00,1.813868881540334428e+02,4.433637297236078467e+00
